   #  ,  Model       ,  Ref. (kcal/mol) 
 139  ,  FIVSAE_4    ,         23.59829 
 140  ,  FIVSAE_5    ,         36.36005 
 141  ,  GAJFAY_1    ,         19.59435 
 142  ,  GAJFAY_2    ,         22.04774 
 143  ,  GAJFAY_3    ,         32.03570 
 144  ,  GAJFAY_4    ,         38.29689 
 145  ,  GAJFAY_5    ,         50.15373 
 146  ,  GEHKUC_1    ,         12.21079 
 147  ,  GEHKUC_2    ,         14.70504 
 148  ,  GEHKUC_3    ,         25.21006 
 149  ,  GEHKUC_4    ,         26.46938 
 150  ,  GEHKUC_5    ,         42.22508 
 151  ,  GGAAGG_1    ,         11.75184 
 152  ,  GGAAGG_2    ,         15.83421 
 153  ,  GGAAGG_3    ,         22.19704 
 154  ,  GGAAGG_4    ,         23.11072 
 155  ,  GGAAGG_5    ,         32.49579 
 156  ,  GICHOP_1    ,          9.12746 
 157  ,  GICHOP_2    ,         15.03645 
 158  ,  GICHOP_3    ,         16.19737 
 159  ,  GICHOP_4    ,         19.47937 
 160  ,  GICHOP_5    ,         20.15151 
 161  ,  GIPKAR10_1  ,         31.61365 
 162  ,  GIPKAR10_2  ,         37.38714 
 163  ,  GIPKAR10_3  ,         47.39751 
 164  ,  GIPKAR10_4  ,         56.53754 
 165  ,  GIPKAR10_5  ,         81.00107 
 166  ,  GOKXOV_1    ,          7.93009 
 167  ,  GOKXOV_2    ,         16.01303 
 168  ,  GOKXOV_3    ,         21.37629 
 169  ,  GOKXOV_4    ,         27.33897 
 170  ,  GOKXOV_5    ,         39.95826 
 171  ,  JUXHAL_1    ,         11.78091 
 172  ,  JUXHAL_2    ,         19.30994 
 173  ,  JUXHAL_3    ,         22.09995 
 174  ,  JUXHAL_4    ,         28.88699 
 175  ,  JUXHAL_5    ,         37.36667 
 176  ,  KARPIE_1    ,         10.08657 
 177  ,  KARPIE_2    ,         21.52633 
 178  ,  KARPIE_3    ,         22.27705 
 179  ,  KARPIE_4    ,         30.46067 
 180  ,  KARPIE_5    ,         43.05582 
 181  ,  KIVDIC_1    ,         18.61432 
 182  ,  KIVDIC_2    ,         27.26613 
 183  ,  KIVDIC_3    ,         29.58868 
 184  ,  KIVDIC_4    ,         31.94752 
 185  ,  KIVDIC_5    ,         61.08387 
 186  ,  LENKIY_1    ,          5.71087 
 187  ,  LENKIY_2    ,          6.47189 
 188  ,  LENKIY_3    ,          7.61292 
 189  ,  LENKIY_4    ,         13.62620 
 190  ,  LENKIY_5    ,         20.72385 
 191  ,  LETHIE_1    ,         14.92264 
 192  ,  LETHIE_2    ,         16.81108 
 193  ,  LETHIE_3    ,         22.52433 
 194  ,  LETHIE_4    ,         35.03481 
 195  ,  LETHIE_5    ,         52.88755 
 196  ,  LETPIM_1    ,         21.08702 
 197  ,  LETPIM_2    ,         21.23564 
 198  ,  LETPIM_3    ,         33.59174 
 199  ,  LETPIM_4    ,         39.38195 
 200  ,  LETPIM_5    ,         52.60666 
 201  ,  LEYCAV_1    ,          7.04227 
 202  ,  LEYCAV_2    ,         10.22264 
 203  ,  LEYCAV_3    ,         13.28412 
 204  ,  LEYCAV_4    ,         13.75636 
 205  ,  LEYCAV_5    ,         20.41990 
 206  ,  NIWHEH_1    ,         17.71471 
 207  ,  NIWHEH_2    ,         23.43084 
 208  ,  NIWHEH_3    ,         26.06764 
 209  ,  NIWHEH_4    ,         43.00147 
 210  ,  NIWHEH_5    ,         59.02791 
 211  ,  NUCZUH_1    ,         24.79110 
 212  ,  NUCZUH_2    ,         34.82863 
 213  ,  NUCZUH_3    ,         36.10815 
 214  ,  NUCZUH_4    ,         42.58711 
 215  ,  NUCZUH_5    ,         57.37970 
 216  ,  NUWNEY_1    ,          4.22644 
 217  ,  NUWNEY_2    ,          5.23109 
 218  ,  NUWNEY_3    ,          9.37105 
 219  ,  NUWNEY_4    ,         10.09897 
 220  ,  NUWNEY_5    ,         13.14722 
 221  ,  PAPGAP_1    ,         11.34178 
 222  ,  PAPGAP_2    ,         17.58029 
 223  ,  PAPGAP_3    ,         24.21746 
 224  ,  PAPGAP_4    ,         27.47439 
 225  ,  PAPGAP_5    ,         38.63047 
 226  ,  PAPRVA_1    ,         23.10577 
 227  ,  PAPRVA_2    ,         28.78464 
 228  ,  PAPRVA_3    ,         38.08068 
 229  ,  PAPRVA_4    ,         48.51815 
 230  ,  PAPRVA_5    ,         52.15597 
 231  ,  POWWEE_1    ,         11.33975 
 232  ,  POWWEE_2    ,         21.57483 
 233  ,  POWWEE_3    ,         25.83836 
 234  ,  POWWEE_4    ,         30.07818 
 235  ,  POWWEE_5    ,         48.49817 
 236  ,  PROGLY20_1  ,         11.39904 
 237  ,  PROGLY20_2  ,         18.22424 
 238  ,  PROGLY20_3  ,         23.69030 
 239  ,  PROGLY20_4  ,         25.30758 
 240  ,  PROGLY20_5  ,         33.87523 
 241  ,  RUQVAB_1    ,          8.61320 
 242  ,  RUQVAB_2    ,         15.23962 
 243  ,  RUQVAB_3    ,         16.42074 
 244  ,  RUQVAB_4    ,         16.71555 
 245  ,  RUQVAB_5    ,         33.48348 
 246  ,  SAFVOM_1    ,         13.64493 
 247  ,  SAFVOM_2    ,         35.13218 
 248  ,  SAFVOM_3    ,         41.21163 
 249  ,  SAFVOM_4    ,         43.19461 
 250  ,  SAFVOM_5    ,         64.62062 
 251  ,  SEFTIG_1    ,         12.38013 
 252  ,  SEFTIG_2    ,         13.92759 
 253  ,  SEFTIG_3    ,         15.34545 
 254  ,  SEFTIG_4    ,         15.86955 
 255  ,  SEFTIG_5    ,         26.13965 
 256  ,  SOWGOA_1    ,          2.63274 
 257  ,  SOWGOA_2    ,          5.66335 
 258  ,  SOWGOA_3    ,         14.83238 
 259  ,  SOWGOA_4    ,         28.13302 
 260  ,  SOWGOA_5    ,         40.71327 
 261  ,  TALVAD_1    ,          6.72002 
 262  ,  TALVAD_2    ,         23.89915 
 263  ,  TALVAD_3    ,         26.67716 
 264  ,  TALVAD_4    ,         27.12291 
 265  ,  TALVAD_5    ,         47.19455 
 266  ,  UBADEJ_1    ,         13.31328 
 267  ,  UBADEJ_2    ,         22.61856 
 268  ,  UBADEJ_3    ,         27.89782 
 269  ,  UBADEJ_4    ,         28.51944 
 270  ,  UBADEJ_5    ,         58.35158 
 271  ,  UNONES_1    ,          8.86259 
 272  ,  UNONES_2    ,         13.79731 
 273  ,  UNONES_3    ,         17.72450 
 274  ,  UNONES_4    ,         24.66846 
 275  ,  UNONES_5    ,         33.60254 
 276  ,  UZUKUW_1    ,         19.02693 
 277  ,  UZUKUW_2    ,         25.03631 
 278  ,  UZUKUW_3    ,         28.80757 
 279  ,  UZUKUW_4    ,         38.44588 
 280  ,  UZUKUW_5    ,         63.53132 
 281  ,  VAWTAQ_1    ,         19.19905 
 282  ,  VAWTAQ_2    ,         25.51767 
 283  ,  VAWTAQ_3    ,         27.96072 
 284  ,  VAWTAQ_4    ,         30.34541 
 285  ,  VAWTAQ_5    ,         47.47560 
 286  ,  WUYGII_1    ,          5.41967 
 287  ,  WUYGII_2    ,         19.23022 
 288  ,  WUYGII_3    ,         24.92922 
 289  ,  WUYGII_4    ,         31.97207 
 290  ,  WUYGII_5    ,         43.27057 
 291  ,  YEXJIV_1    ,         14.07697 
 292  ,  YEXJIV_2    ,         17.64477 
 293  ,  YEXJIV_3    ,         26.10548 
 294  ,  YEXJIV_4    ,         31.01824 
 295  ,  YEXJIV_5    ,         41.93761 
 296  ,  YOMNOE_1    ,         13.59619 
 297  ,  YOMNOE_2    ,         18.43211 
 298  ,  YOMNOE_3    ,         28.24168 
 299  ,  YOMNOE_4    ,         30.34070 
 300  ,  YOMNOE_5    ,         33.89768 
 301  ,  ZAJPAB_1    ,          9.81226 
 302  ,  ZAJPAB_2    ,         14.17283 
 303  ,  ZAJPAB_3    ,         19.89266 
 304  ,  ZAJPAB_4    ,         29.52857 
 305  ,  ZAJPAB_5    ,         34.30032 
 306  ,  ZEHDEV_1    ,         13.75786 
 307  ,  ZEHDEV_2    ,         20.37788 
 308  ,  ZEHDEV_3    ,         21.36652 
 309  ,  ZEHDEV_4    ,         42.09272 
 310  ,  ZEHDEV_5    ,         49.00474 
 311  ,  ZOHMIS_1    ,          7.92334 
 312  ,  ZOHMIS_2    ,          8.97103 
 313  ,  ZOHMIS_3    ,         19.51768 
 314  ,  ZOHMIS_4    ,         24.17716 
 315  ,  ZOHMIS_5    ,         36.54189 
 316  ,  ZUKRAY_1    ,         11.00155 
 317  ,  ZUKRAY_2    ,         12.25946 
 318  ,  ZUKRAY_3    ,         18.49061 
 319  ,  ZUKRAY_4    ,         28.17900 
 320  ,  ZUKRAY_5    ,         46.44390 
