   #  ,  Model       ,  Ref. (kcal/mol) 
  67  ,  HHHHHH_2    ,          0.34010 
  68  ,  HHHHHH_3    ,          4.15414 
  69  ,  HHHHHH_4    ,          4.76085 
  70  ,  HHHHHH_5    ,          6.80511 
  71  ,  IKVAV_1     ,          4.22171 
  72  ,  IKVAV_2     ,          4.35987 
  73  ,  IKVAV_3     ,          5.36744 
  74  ,  IKVAV_4     ,          6.51206 
  75  ,  IKVAV_5     ,          8.04890 
  76  ,  KGD_1       ,          0.09287 
  77  ,  KGD_2       ,          1.63066 
  78  ,  KGD_3       ,          1.77721 
  79  ,  KGD_4       ,          2.22908 
  80  ,  KGD_5       ,          3.09505 
  81  ,  KLAK_1      ,         10.62140 
  82  ,  KLAK_2      ,         13.20188 
  83  ,  KLAK_3      ,         13.45950 
  84  ,  KLAK_4      ,         14.98715 
  85  ,  KLAK_5      ,         16.40743 
  86  ,  KLVFF_1     ,          2.50284 
  87  ,  KLVFF_2     ,          3.37037 
  88  ,  KLVFF_3     ,          4.11913 
  89  ,  KLVFF_4     ,          5.24273 
  90  ,  KLVFF_5     ,          5.74469 
  91  ,  KLVFFAE_1   ,          4.23932 
  92  ,  KLVFFAE_2   ,          7.94087 
  93  ,  KLVFFAE_3   ,          8.01576 
  94  ,  KLVFFAE_4   ,          8.90215 
  95  ,  KLVFFAE_5   ,         12.14325 
  96  ,  KRSR_1      ,          0.54981 
  97  ,  KRSR_2      ,          3.03082 
  98  ,  KRSR_3      ,          3.46366 
  99  ,  KRSR_4      ,          3.80111 
 100  ,  KRSR_5      ,          3.84153 
 101  ,  LPFFD_1     ,          0.55288 
 102  ,  LPFFD_2     ,          1.18741 
 103  ,  LPFFD_3     ,          1.24820 
 104  ,  LPFFD_4     ,          3.34850 
 105  ,  LPFFD_5     ,          3.92434 
 106  ,  NFGAIL_1    ,          0.89755 
 107  ,  NFGAIL_2    ,          2.27291 
 108  ,  NFGAIL_3    ,          5.32594 
 109  ,  NFGAIL_4    ,          6.51778 
 110  ,  NFGAIL_5    ,          7.36699 
 111  ,  PDSGR_1     ,          4.08921 
 112  ,  PDSGR_2     ,          6.34319 
 113  ,  PDSGR_3     ,          7.12189 
 114  ,  PDSGR_4     ,          7.19660 
 115  ,  PDSGR_5     ,          9.71448 
 116  ,  PHSRN_1     ,          3.45291 
 117  ,  PHSRN_2     ,          3.96134 
 118  ,  PHSRN_3     ,          7.51871 
 119  ,  PHSRN_4     ,          7.63343 
 120  ,  PHSRN_5     ,          9.97163 
 121  ,  REDV_1      ,          0.37912 
 122  ,  REDV_2      ,          1.43795 
 123  ,  REDV_3      ,          2.85900 
 124  ,  REDV_4      ,          2.87719 
 125  ,  REDV_5      ,          2.97616 
 126  ,  RGD_1       ,          0.16631 
 127  ,  RGD_2       ,          0.67042 
 128  ,  RGD_3       ,          1.05925 
 129  ,  RGD_4       ,          1.17638 
 130  ,  RGD_5       ,          2.52942 
 131  ,  RGDS_1      ,          0.96025 
 132  ,  RGDS_2      ,          1.02370 
 133  ,  RGDS_3      ,          2.00876 
 134  ,  RGDS_4      ,          6.56322 
 135  ,  RGDS_5      ,          9.18390 
 136  ,  RLGVY_1     ,          1.64774 
 137  ,  RLGVY_2     ,          3.16179 
 138  ,  RLGVY_3     ,          3.61916 
 139  ,  RLGVY_4     ,          4.76548 
 140  ,  RLGVY_5     ,          7.79041 
 141  ,  RLNVY_1     ,          2.09492 
 142  ,  RLNVY_2     ,          2.38287 
 143  ,  RLNVY_3     ,          2.92371 
 144  ,  RLNVY_4     ,          3.18498 
 145  ,  RLNVY_5     ,          5.14146 
 146  ,  RRWWRF_1    ,          2.15159 
 147  ,  RRWWRF_2    ,          4.42946 
 148  ,  RRWWRF_3    ,          4.84712 
 149  ,  RRWWRF_4    ,          6.18887 
 150  ,  RRWWRF_5    ,          7.75562 
 151  ,  VQIVYK_1    ,          3.99865 
 152  ,  VQIVYK_2    ,          5.83307 
 153  ,  VQIVYK_3    ,          6.44909 
 154  ,  VQIVYK_4    ,          8.65934 
 155  ,  VQIVYK_5    ,         10.98793 
 156  ,  VRN_1       ,          0.57432 
 157  ,  VRN_2       ,          5.25435 
 158  ,  VRN_3       ,          5.40118 
 159  ,  VRN_4       ,          5.45327 
 160  ,  VRN_5       ,          6.14354 
 161  ,  VYIHPF_1    ,         10.81715 
 162  ,  VYIHPF_2    ,         11.98958 
 163  ,  VYIHPF_3    ,         12.56058 
 164  ,  VYIHPF_4    ,         13.41700 
 165  ,  VYIHPF_5    ,         16.24530 
 166  ,  WMNF_1      ,          1.65778 
 167  ,  WMNF_2      ,          4.45130 
 168  ,  WMNF_3      ,          8.42619 
 169  ,  WMNF_4      ,          8.55031 
 170  ,  WMNF_5      ,          9.05795 
 171  ,  YGGFL_1     ,          5.04198 
 172  ,  YGGFL_2     ,          9.57677 
 173  ,  YGGFL_3     ,          9.64977 
 174  ,  YGGFL_4     ,         10.28811 
 175  ,  YGGFL_5     ,         11.09542 
 176  ,  YGGFM_1     ,          2.40198 
 177  ,  YGGFM_2     ,          2.48267 
 178  ,  YGGFM_3     ,          4.29948 
 179  ,  YGGFM_4     ,          8.61932 
 180  ,  YGGFM_5     ,          9.36153 
 181  ,  YIGSR_1     ,          1.71538 
 182  ,  YIGSR_2     ,          2.62931 
 183  ,  YIGSR_3     ,          4.09884 
 184  ,  YIGSR_4     ,          5.03496 
 185  ,  YIGSR_5     ,          6.20290 
 186  ,  YPFF_1      ,          1.84007 
 187  ,  YPFF_2      ,          5.67415 
 188  ,  YPFF_3      ,          5.95720 
 189  ,  YPFF_4      ,          7.16759 
 190  ,  YPFF_5      ,          8.07847 
 191  ,  YPWF_1      ,          2.32620 
 192  ,  YPWF_2      ,          3.19939 
 193  ,  YPWF_3      ,          6.93695 
 194  ,  YPWF_4      ,          7.20171 
 195  ,  YPWF_5      ,          7.79042 
